file_name,root_note,chord_type,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9,encoded_10,encoded_11
1629.wav,B,7/3,-0.6744482,0.44091046,0.60818917,0.019265756,-0.60312265,0.7713987,0.26814964,-0.12317324,0.20073761,0.08998677,-0.40093163,-0.8444811
1630.wav,B,7/5,0.17259738,0.80070204,1.0111568,-0.38503766,-1.0385755,-1.9637749,0.17585658,0.30161375,0.06195429,0.43551427,-0.19468394,-0.73174864
1631.wav,B,7/7,-0.54407084,0.90704143,0.020881034,-0.0970266,-0.22264215,0.65396243,-0.21989201,-0.38454837,-0.70590496,-0.17766456,0.36317968,-0.55343056
1632.wav,C,hdim7,-0.2578589,0.94715536,0.3389694,-0.15172714,-0.67005014,-0.1330887,0.79593945,-0.57540715,-0.63689864,1.1198231,0.2047855,-1.2854614
1633.wav,C,hdim7/3,0.80460703,-1.4517187,-0.25830078,0.08627765,-0.91205716,0.2002898,0.25061554,0.69179964,-0.014125228,-0.6809572,0.42872822,0.5571676
1634.wav,C,hdim7/5,0.31770113,0.3419019,-1.2112926,-0.46463835,0.24027959,-0.22120689,0.70748156,0.6647793,0.8019384,-0.14282243,-0.38422704,0.45262814
1635.wav,C,hdim7/7,-0.0989041,0.49685097,-0.45827377,-0.48831782,0.061599307,1.2818172,0.10917386,0.13582401,-0.12259027,-0.1602798,0.7133987,-1.2981809
1636.wav,C#,hdim7,-0.35075963,-0.9915968,0.15472525,0.2679178,-0.59955215,0.114148915,-0.42865014,-0.09291342,-0.0011333525,1.4347199,-0.011799177,0.34475994
1637.wav,C#,hdim7/3,-0.4501196,-0.26678407,-1.078107,-0.48456514,-0.106152944,0.75952214,-0.58455414,-0.110434026,0.049187772,0.46414894,1.0402024,-0.4679926
1638.wav,C#,hdim7/5,-0.8333261,-0.5983868,0.4347226,0.35944015,-1.1313154,0.3566338,-0.14027822,0.21798623,0.30776182,0.7156728,-0.007060049,-0.3076223
1639.wav,C#,hdim7/7,0.12419674,-0.07060121,-0.98785746,-0.8037809,0.23398009,1.5517149,0.28314742,-0.45752305,0.3130251,1.0549847,-0.7981406,0.64225537
1640.wav,D,hdim7,-0.11857967,0.015207037,-0.23036288,-0.6097512,0.43837073,0.41971016,-0.6826494,0.60984105,0.9406525,-0.76058716,-0.0814767,0.34848553
1641.wav,D,hdim7/3,-0.651261,0.94266725,0.44649005,-0.7995926,-0.3062976,0.84347016,0.119178966,0.448718,-0.38973686,0.33261454,-0.07670211,0.8718796
1642.wav,D,hdim7/5,-0.83712196,-1.3057299,-0.24656238,-0.33133054,-0.37309754,0.267695,0.0197864,-0.0686865,-0.6257814,0.29719335,0.9170177,0.81876516
1643.wav,D,hdim7/7,-0.8785198,-0.27224815,0.21276967,0.21006042,0.37246057,-0.36839783,0.35826185,0.16392621,0.66869533,-0.40258223,-0.93399304,0.062688954
1644.wav,D#,hdim7,-1.027311,0.43610412,-0.014713094,0.05132225,-0.05227559,-0.022638083,-0.2591588,-0.10515423,-0.24610832,0.4563331,0.10627112,0.95911604
1645.wav,D#,hdim7/3,-0.08147195,0.16325916,-1.0191171,-0.08918738,0.016543001,-0.19015212,0.4813257,0.5411747,0.46227404,-0.14801542,-0.42506206,0.44180763
1646.wav,D#,hdim7/5,-0.11145311,0.16167165,-0.70464325,-0.21048656,0.040499695,0.99498135,-0.10201554,0.3037675,0.04441294,-0.10680632,0.98956364,-1.3336629
1647.wav,D#,hdim7/7,-0.052923843,-1.3729489,0.5980485,-1.0182452,-0.9595306,-1.0772903,0.11723503,0.3945799,-0.03169082,-1.044762,-0.32584473,1.669474
1648.wav,E,hdim7,-0.6110077,0.8499779,0.30985245,0.06579885,-0.7928365,-0.038778618,0.10812524,-0.93606496,-1.0374595,0.81177217,0.29513127,-0.89153796
1649.wav,E,hdim7/3,-0.818066,-0.23624055,0.4823047,0.2945667,-1.496194,0.6426463,-0.32651702,0.04724548,0.2831716,0.9245927,0.29332677,-0.21567932
1650.wav,E,hdim7/5,0.24048999,-0.0012622923,-1.1934857,-1.0219389,0.27671865,1.6657164,0.37313253,-0.67322105,0.13753001,1.0859464,-0.7200673,0.8169542
1651.wav,E,hdim7/7,0.044200853,0.13685636,-0.6919555,-1.0233091,-0.32418528,-0.11386798,0.44937274,-0.27142835,0.09480861,0.053104714,1.3378236,-0.53956705
1652.wav,F,hdim7,-0.40738595,-0.31776062,-0.37714767,0.38606632,-0.9017283,1.010836,0.03303027,0.09427135,-0.89426243,0.7832261,0.43134108,0.036798365
1653.wav,F,hdim7/3,-1.0236152,-1.2100458,-0.2764936,-0.17113975,0.012282945,0.29488397,-0.13485043,-0.35473108,-0.75094104,0.58643454,0.9061477,0.71427405
1654.wav,F,hdim7/5,-1.0212067,-0.2069633,0.43046635,0.30719182,0.046390466,-0.52595264,0.3554095,0.05704607,0.5902293,-0.39798468,-0.9419855,-0.05287557
1655.wav,F,hdim7/7,-0.17348665,0.27278352,2.352429,0.029541254,-1.0544941,-0.76885545,0.810537,-0.4158445,0.3324906,0.41026038,-0.39263567,-1.4976121
1656.wav,F#,hdim7,-0.34910756,-1.3853562,0.08291556,-0.25490046,0.28506657,-0.2621907,-0.5317999,0.2743404,0.5707222,0.07022272,-0.11388296,1.1431539
1657.wav,F#,hdim7/3,0.16249064,0.22523274,-0.124246165,-0.07333028,-0.017613016,1.0153579,0.5635925,0.5408242,0.1557184,-0.2747804,0.69182473,-1.4487109
1658.wav,F#,hdim7/5,0.6545787,-1.6102777,0.7991996,-1.281689,-1.041595,-1.1133571,0.20486541,0.37748522,0.28153467,-1.4096615,-0.5254001,1.9835722
1659.wav,F#,hdim7/7,1.0620427,-0.7378284,-0.18070166,-0.58842236,0.8826267,1.2444673,0.5153656,-0.022118196,0.5797869,0.90482527,-0.44697624,0.68933624
1660.wav,G,hdim7,-0.31649318,-0.13444865,-0.07840069,-0.5593916,-0.5696676,0.23334779,0.46599197,0.61584955,0.15336595,0.27506506,1.3215774,-1.0470548
1661.wav,G,hdim7/3,-0.079398066,-0.053311244,-1.1043705,-0.67577153,-0.08931681,1.5028219,0.22957397,-0.4854493,0.11002721,1.0872276,-0.5519602,0.6138003
1662.wav,G,hdim7/5,-0.30437958,-0.24223837,-0.82769406,-0.7160711,-0.11243233,-0.10014613,-0.0037454604,-0.2568969,-0.32068,0.55839145,1.25419,-0.20558792
1663.wav,G,hdim7/7,-0.2347211,-0.3459212,-0.71421176,-0.47703958,0.27414888,0.4993016,-1.1022397,-0.09763643,0.1985097,0.24775927,0.5357899,0.28831452
1664.wav,G#,hdim7,-1.3174368,0.012164369,-0.592834,-0.1953372,-0.8271118,-0.124965325,0.19146474,-0.36238837,-1.1251016,1.5225383,0.5230426,0.5309183
1665.wav,G#,hdim7/3,-1.0186161,-0.029620811,0.3708921,0.23128536,0.01251775,-0.48651487,0.29435188,0.13751082,0.61384046,-0.7350203,-0.85496503,-0.24632782
1666.wav,G#,hdim7/5,0.03324014,0.49376678,1.9408408,-0.10263735,-1.194501,-0.29436803,0.5475675,-0.3615495,0.37505153,0.14678913,-0.38470554,-1.5011517
1667.wav,G#,hdim7/7,-1.075609,0.66159534,-0.82694423,-1.0205057,-0.38533923,0.43750256,0.10213355,0.39411378,-0.14596716,0.75298524,0.31902114,0.92984587
1668.wav,A,hdim7,-1.0219158,-0.7493217,-0.22735725,0.2570553,-0.18062088,0.336792,-0.3643672,0.3940487,0.19078064,1.1380283,0.21339527,-0.22531974
1669.wav,A,hdim7/3,-0.5233257,-0.1589466,0.33327833,-0.39931738,-1.2389328,0.20641457,-0.0743185,0.6539058,-0.5861422,0.1626234,0.61005396,0.7398836
1670.wav,A,hdim7/5,0.48700318,-0.75630355,-0.26056737,-0.094591275,0.14629135,0.7893447,0.21280587,0.27440178,0.18500724,1.5120203,0.24074008,0.61084914
1671.wav,A,hdim7/7,-0.1629701,0.29516637,2.5492911,0.023137182,-1.2304512,-1.775367,0.77906007,0.05843994,0.060629874,0.27169192,-0.9083751,-1.3871138
1672.wav,A#,hdim7,-0.48789957,-0.20792958,-0.27236134,-0.4672286,0.21182737,0.16154893,-0.7900026,0.85754967,0.09348813,0.75078094,0.07163531,0.5225735
1673.wav,A#,hdim7/3,-0.20142663,-0.018224537,-0.6770853,-0.98667514,-0.39131808,-0.17971306,0.24172902,-0.44200826,0.08579603,0.38803416,1.2596698,-0.3316831
1674.wav,A#,hdim7/5,-0.44671294,-0.1583087,-0.920015,-0.35667366,0.37967795,0.5921994,-1.235736,-0.039946377,-0.07123786,0.6239789,0.60143805,0.18698478
1675.wav,A#,hdim7/7,-0.39801544,-0.16294831,0.5245378,0.061386526,-1.075408,0.39705092,-0.738634,0.008717492,-0.2864408,0.5494663,-0.13837707,0.54700786
1676.wav,B,hdim7,-0.63848263,0.33958215,-1.5644246,0.10150725,0.066706695,0.7689228,-1.3907515,-0.4492526,-1.1836411,1.496437,0.8644563,0.028451078
1677.wav,B,hdim7/3,0.084557325,0.3908139,2.1227558,0.07384676,-1.1236463,-0.32599413,0.54290247,-0.14748012,0.4545138,-0.11764632,-0.5475036,-1.4692986
1678.wav,B,hdim7/5,-1.2914358,0.1322575,-0.9071436,-1.0985993,-0.4346032,-0.32207388,-0.20511173,0.4295057,0.10687497,0.57525104,-0.22466081,1.4916979
1679.wav,B,hdim7/7,-0.40314633,-0.9200103,0.8207528,-0.6251968,-0.168944,-1.154002,0.08638657,-0.3832686,0.27560595,-0.8997614,-0.025210438,1.6548225
1680.wav,C,hdim7,-1.1547626,0.3440826,0.47642356,0.12067729,-0.76071453,-0.087665364,-0.35893396,-0.000853166,-0.8241335,1.0976139,0.02291173,0.6595441
1681.wav,C,hdim7/3,0.11636868,-0.8810658,-0.49958616,0.09799075,-0.25602517,0.86089057,-0.26435784,0.06623416,-0.20505968,1.5613605,0.6143444,0.6259711
1682.wav,C,hdim7/5,-0.44573936,0.62105155,2.155001,-0.20884928,-0.9137197,-1.9351413,0.6129637,0.16706693,-0.115427285,0.18043494,-0.75368965,-1.0520132
1683.wav,C,hdim7/7,1.0322319,0.8338616,1.0161628,-0.086786926,0.09090074,0.34710747,0.049658448,0.05396992,-0.36960015,0.41442144,0.6843894,-1.3442001
1684.wav,C#,hdim7,-0.635525,0.423464,0.44681388,0.008622661,-0.7514157,-1.0188888,-0.47519106,0.026133344,-0.18395868,0.9776228,-0.38739717,0.3004196
1685.wav,C#,hdim7/3,-0.44182837,-0.0036662668,-1.0546391,-0.51802796,0.24168691,0.54705167,-1.0840467,-0.31777042,0.048546575,0.36422786,0.6069025,0.1228502
1686.wav,C#,hdim7/5,-0.7955402,0.123006105,0.3383538,0.3772179,-0.89824486,0.6002528,-0.88434577,-0.030948654,-0.49931905,0.7153344,0.1852686,0.08611799
1687.wav,C#,hdim7/7,1.6144812,-0.4224819,-0.8524444,-0.7534257,1.6675928,0.8148024,0.89369464,1.0525465,1.562132,-0.39927918,-0.48084596,-0.3418647
1688.wav,D,hdim7,-0.2576778,-0.2017944,0.13406658,-0.36587173,0.095382564,0.1565301,-0.7023717,0.19593976,0.79292405,-0.6157269,-0.7411552,0.8593158
1689.wav,D,hdim7/3,-1.3540356,0.64617825,-0.5000546,-0.4298069,-0.31584167,0.39154702,-0.013925897,0.12810844,-0.17067581,0.903284,-0.004015116,1.0120322
1690.wav,D,hdim7/5,-0.14491448,-1.2489574,1.0242985,-0.71278894,-0.2691673,-1.4532789,0.115836695,-0.39128363,0.4888441,-1.2413313,-0.51901925,1.9445052
1691.wav,D,hdim7/7,-0.78011084,-1.0970962,-0.23157246,0.27264994,0.20699981,0.10470235,-0.49686086,0.20779127,0.8430028,0.37459147,-0.42138785,0.57584476
1692.wav,D#,hdim7,0.2083216,-0.611291,0.63472384,-1.1655012,0.6058793,0.11123444,0.52743304,0.6942947,0.85532856,0.087957576,0.7072204,0.7728302
1693.wav,D#,hdim7/3,-0.8215909,0.7391365,1.7110025,-0.3102883,-0.99114454,-2.140578,0.4892087,0.25925606,-0.22802368,0.48862964,-1.0211712,-0.53528064
1694.wav,D#,hdim7/5,0.95667064,0.61784804,0.69200766,0.05732791,-0.030959912,0.15001725,0.22777228,0.5244998,-0.23421976,0.154335,0.96361834,-1.3518263
1695.wav,D#,hdim7/7,-0.31964833,-0.27160424,0.11894927,-0.6169307,-0.31042716,-0.43853384,0.03609036,2.120986,1.145106,-0.5582326,-0.14602804,0.41729617
1696.wav,E,hdim7,0.26408836,0.8490089,1.5439315,-0.37081057,-0.8645213,-1.6254929,0.10337801,0.12806009,-0.15427408,0.42924345,-0.20431511,-0.68557155
1697.wav,E,hdim7/3,-0.60417104,0.22122015,0.7973784,0.27006638,-1.1924809,0.31361097,-0.56587535,-0.094102874,-0.624925,0.30404735,-0.1314706,-0.04733505
1698.wav,E,hdim7/5,1.6624211,-0.40049756,-0.771801,-0.8107486,1.5359721,0.7003071,0.92593056,1.0928897,1.4828981,-0.3149169,-0.47234216,-0.3245516
1699.wav,E,hdim7/7,-0.8032582,0.5204837,-1.0164742,-0.069263875,-0.7654179,-0.61669976,0.056506023,0.47195685,-0.75283945,0.8169703,0.4692935,0.3101509
1700.wav,F,hdim7,-0.6360712,-0.45191342,-0.23966299,-0.21614803,-0.96990263,-0.54335433,0.28180787,0.75380504,0.51268446,-0.63526016,-0.67067415,0.16652265
1701.wav,F,hdim7/3,-0.08260486,-1.6005396,1.4272324,-0.74291,-0.31746385,-1.9426267,0.56889945,-0.61752063,0.11969939,-1.7260307,-0.6007691,2.1938205
1702.wav,F,hdim7/5,-0.8259771,-1.2050118,-0.19222294,0.36494064,0.21846119,0.002579391,-0.29319078,0.2517535,0.87593174,0.48879838,-0.42728046,0.4889248
1703.wav,F,hdim7/7,-0.39642376,-0.0406328,0.13501693,-0.04367,-0.7523194,0.66450363,0.5469353,-0.04572697,0.69397986,0.23481046,-0.18225838,-1.0636148
1704.wav,F#,hdim7,-0.38698295,-0.6109504,0.32811314,0.027670577,0.09739878,-0.2585951,-0.06878097,0.5560802,0.017916933,1.0604748,-0.12431112,1.1068064
1705.wav,F#,hdim7/3,0.86207426,0.5933343,0.49898797,-0.059614047,-0.021646477,0.3320506,0.367409,0.42268348,-0.29059556,0.13041554,1.0732715,-1.4878047
1706.wav,F#,hdim7/5,-0.39825508,-0.043707795,0.26017314,-0.5298425,-0.30152455,-0.21550374,-0.10794909,1.7515159,0.69155777,-0.3294469,-0.28061122,0.43839934
1707.wav,F#,hdim7/7,0.093104154,-0.91560984,-0.5360897,0.10856563,-0.28669602,1.0696516,-0.12798235,0.33998054,-0.5492048,0.86763984,0.78403455,0.25839898
1708.wav,G,hdim7,-0.46753252,0.37630087,-0.4149487,-0.28895462,-0.0908354,0.0971604,-1.0825968,0.2957297,-0.4417263,0.6985961,0.39839348,0.23307177
1709.wav,G,hdim7/3,0.82838833,-0.50336975,-0.83158034,-0.44691342,0.5403868,1.0021433,0.7050376,0.57528734,0.49990895,0.5358771,-0.16372526,-0.01466319
1710.wav,G,hdim7/5,-0.68002164,0.22342606,-1.2294816,-0.18272254,-0.5262866,-0.3891787,-0.19904624,0.4423952,-0.82888806,0.7683016,0.6183882,0.6940986
1711.wav,G,hdim7/7,0.4771742,-0.7016237,-0.4419756,-0.6669251,1.3058912,0.46179926,-1.2669315,0.23572083,1.0753304,-0.027336344,-0.057721406,0.27041382
1712.wav,G#,hdim7,-0.66059506,0.28915912,-1.3128165,-0.3360276,-0.7301483,0.9252244,-0.26591432,0.02491574,-0.89147127,1.178258,0.4552031,0.6216224
1713.wav,G#,hdim7/3,-0.54195523,-1.3163817,-0.29712188,0.077980965,0.43107805,0.036739647,-0.24965094,0.43994427,1.1270449,0.51789093,-0.35393158,0.53282535
1714.wav,G#,hdim7/5,-0.8989556,0.37743247,0.3546477,0.15650505,-1.0033277,0.74860626,0.31001952,-0.085637435,-0.024626434,0.29378563,0.16416314,-1.0545223
1715.wav,G#,hdim7/7,-1.3993324,0.915169,-0.6929101,-0.52384514,-0.41510558,0.37350625,-0.098268956,0.24417455,-0.54899335,0.9775664,0.0849411,0.90217906
1716.wav,A,hdim7,0.22694859,0.07047923,0.50591856,0.14008674,-0.49090996,0.16412202,0.8987112,0.79446864,0.7047354,0.3602984,0.025218355,-1.7449919
1717.wav,A,hdim7/3,-0.43645495,0.022026733,0.12286077,-0.56678724,-0.48453304,-0.21814458,-0.21513201,1.7981184,0.2622786,-0.03958863,-0.24581239,0.44252455
1718.wav,A,hdim7/5,0.076040566,-0.45133722,-0.46838665,0.061025426,-0.33044228,1.0953803,0.24305761,0.4902599,-0.35821882,1.1095678,0.45846424,0.28576538
1719.wav,A,hdim7/7,0.19035676,0.6551142,1.0298455,-0.45935822,-1.1008488,-2.1434448,0.2614525,0.6075782,0.23281732,0.36670947,-0.20982882,-0.5115632
1720.wav,A#,hdim7,-0.24489637,-0.7079446,-0.35432035,0.21708256,-0.7569662,0.47034937,-0.7607702,0.66486174,-0.40811786,0.7662546,0.4259453,0.43959826
1721.wav,A#,hdim7/3,-1.0165616,0.16318204,-1.0814371,-0.13186488,-0.683516,-0.25947678,-0.055806056,0.14944553,-1.3328398,1.119749,0.5344654,0.35811153
1722.wav,A#,hdim7/5,0.2807593,-0.66349447,-0.49599636,-0.5839379,1.4250942,0.54698205,-1.1943233,0.25562283,0.88199675,0.14444289,-0.16598645,0.40255797
1723.wav,A#,hdim7/7,-0.3182596,-1.1432943,0.20792557,-0.33515117,-0.62002844,-0.96803623,0.42070872,0.9358695,0.9934232,-1.8983253,-0.8576544,0.68982685
1724.wav,B,hdim7,-0.78532314,-0.5857852,-0.42005014,-1.0288544,-0.14936125,-0.033671543,0.01019725,0.6159724,0.29111126,-0.004761055,1.0854408,-0.003922306
1725.wav,B,hdim7/3,-0.97000194,0.070060134,0.22246675,0.29563695,-1.2097886,0.6782356,0.08854257,-0.11962433,-0.082239985,0.60046303,0.20610094,-0.9033049
1726.wav,B,hdim7/5,-1.2717656,0.65513146,-0.696265,-0.43512672,-0.6009677,0.2996913,-0.24588855,0.27020952,-0.35666522,0.86407954,0.19635877,0.852704
1727.wav,B,hdim7/7,-0.48043364,-0.47887313,0.46702945,-0.8351103,0.7368981,-0.5287143,0.055665106,0.43030512,0.6669806,-0.07679513,0.6216651,0.7271954
1728.wav,E,maj,0.54344666,0.08883442,2.338657,-0.23285472,-1.1646326,-1.6348403,0.93553776,0.26963288,0.31738356,0.36345857,-0.8509895,-1.5145897
1729.wav,F,maj,0.7590363,-1.2262611,0.2113398,0.2834911,-0.94762516,1.4474225,0.44781697,-0.086605296,0.5038284,-0.034917668,0.80132204,0.14923227
1730.wav,F#,maj,0.85823584,-1.2695124,-0.21237789,-0.67889386,1.0518036,0.65545565,-0.47169352,-0.052798614,1.3234004,-0.11472897,0.57551914,-0.2202906
1731.wav,G,maj,-0.50479364,1.2831223,0.024307385,-0.39870209,0.15836588,1.2407138,-0.35335892,0.08365695,-0.44667426,-0.42918456,-0.25634435,-0.7136989
1732.wav,G#,maj,-0.011187226,0.20142998,-1.1907167,-0.660658,-0.16456771,0.22711383,0.39256638,0.70330536,0.62925965,0.23039944,-0.49550244,0.46612066
1733.wav,A,maj,-0.08968674,-1.0893995,0.033390686,-0.36222625,-0.27572954,-0.3174523,0.39477843,1.4351637,1.7432095,-0.82508343,-0.46127453,0.104542285
1734.wav,A#,maj,0.7897047,-2.8153815,1.4629859,-1.6577728,-0.31371307,-2.3951952,0.9702055,0.18033652,0.963704,-2.2232645,-1.3623414,2.9007895
1735.wav,B,maj,0.7011118,0.12048127,0.23386441,-0.71105206,-0.49930695,-0.019491315,0.6013606,0.39556968,0.32939047,0.08803631,1.470321,-1.0374312
1736.wav,C,maj,1.1903838,-0.6832085,0.1881404,-1.5459316,1.1088196,2.158347,1.4234236,-0.84813917,1.5273162,0.06192234,-0.12344296,-0.30517572
1737.wav,C#,maj,2.3107836,-1.250706,0.5235164,-0.42086944,2.927028,0.09504399,0.3692963,1.1697203,2.2161949,-0.63774735,-0.9027751,0.36812225
1738.wav,D,maj,-0.027594224,-0.04036206,-0.5102522,-0.69281375,1.0234326,0.5924017,-0.88258916,0.7305276,1.0867053,-0.18853624,-0.09354749,0.33646342
1739.wav,D#,maj,-0.7354944,0.2735713,-0.651492,-0.80644137,-0.08370592,-0.18393748,-0.3812555,0.1509445,0.20909975,0.24970378,-0.051293142,1.116065
1740.wav,E,maj,-0.024903506,0.5947517,1.8953142,-0.24127477,-0.6681472,-1.0676057,0.6492507,-0.10943708,0.25756067,-0.32459342,-0.8003713,-0.79700166
1741.wav,A,maj,0.057557017,-1.023621,0.16139251,-0.36840212,-0.42155713,-0.21328883,0.38926733,1.4489354,1.7349987,-0.41499144,-0.36923867,0.109024405
1742.wav,A#,maj,0.6859895,-2.5204673,1.2588569,-1.5137647,-0.25427315,-2.0849311,0.82781565,0.29241967,0.88604426,-1.8350328,-1.0469241,2.6323454
1743.wav,B,maj,0.6781956,-0.037594974,0.15924563,-0.5589745,-0.50355107,0.3057563,0.43864492,0.12703723,0.2629831,0.32626295,1.505408,-0.9620941
1744.wav,C,maj,1.2133585,-0.49658054,0.24060042,-1.2667608,0.9694654,2.0760357,1.1035273,-0.557883,0.94362915,0.045403272,-0.23393789,-0.2638415
1745.wav,C#,maj,1.9584397,-1.1740329,0.44482124,-0.28746223,2.4492826,0.27450478,0.3862102,0.9440911,1.8600355,-0.28601593,-0.7780755,0.34343192
1746.wav,D,maj,-0.17990732,0.072374195,-0.523188,-0.56993526,0.6404941,0.5713314,-0.7519393,0.8346652,0.78083897,0.024796039,0.034350634,0.23210281
1747.wav,D#,maj,-0.8004447,0.3399223,-0.7177637,-0.5430199,-0.17655012,-0.15085553,-0.3415164,0.1941973,0.11038159,0.45602405,0.08687113,1.0469732
1748.wav,E,maj,-0.032895297,0.45933193,2.057401,-0.31052777,-0.9019222,-1.373697,0.8737725,-0.024223164,0.22298238,-0.10970126,-0.74657935,-0.83657736
1749.wav,F,maj,0.9693302,-1.4612546,0.51697916,0.39864242,-0.82539475,0.78813195,0.41085193,0.20260201,0.48339185,-0.57096463,0.66481394,0.16650307
1750.wav,F#,maj,0.7450472,-0.9250755,-0.45613146,-0.5762812,0.2123563,1.0068859,0.03597045,-0.040447727,0.9406253,-0.17344578,1.0598985,-0.48349518
1751.wav,G,maj,-0.19630277,0.9282924,-0.3511023,-0.7325188,0.31086046,1.4367033,0.1436279,0.11436126,0.16462481,-0.52874535,-0.09205553,-1.0487669
1752.wav,G#,maj,0.9369967,0.24220617,-1.0841477,-0.8201848,1.6789252,0.59363693,0.93628526,0.9162277,1.4079435,-0.19758405,-0.8780232,-0.15434355
1753.wav,A,maj,-0.15329237,-1.0012565,-0.3225302,-0.10871901,0.074714564,-0.003939554,0.2516163,1.2602285,1.6507496,-0.41517293,-0.45897532,-0.06548778
1754.wav,D,maj,-0.07135357,0.112011075,-0.42351007,-0.75324786,1.0921695,0.47186452,-0.6783718,1.0825579,1.4190536,-0.62236005,-0.057253942,0.057080545
1755.wav,D#,maj,-0.6747574,0.43257564,-0.8353789,-0.79444855,-0.04576326,-0.13270961,-0.3749201,0.39715332,0.25938275,0.40477997,-0.00037230365,1.0350363
1756.wav,E,maj,-0.0033781528,0.4150923,1.7226833,-0.19863147,-0.6204095,-0.917123,0.7248945,0.04745152,0.39022943,-0.4950754,-0.8184832,-0.6847562
1757.wav,F,maj,0.8536117,-1.3847743,0.46581388,0.36725914,-0.81425893,0.5782091,0.34114546,0.35417706,0.46493167,-0.7022523,0.6116832,0.20008263
1758.wav,F#,maj,0.5470437,-0.5911687,-0.6296966,-0.6777402,0.043562524,0.97373325,0.0487486,0.10634248,0.75239134,-0.3003989,1.1756322,-0.6948756
1759.wav,G,maj,0.297327,0.5421326,-0.35618275,-0.6686686,0.9815079,1.7121267,0.22629018,0.10431944,0.3235895,-0.5348147,0.090742365,-1.0957208
1760.wav,G#,maj,1.2831198,0.48351747,-1.2509586,-1.0714152,2.3043392,0.9962347,0.6759457,0.61804324,1.4921526,-0.41389632,-1.0748185,0.01639714
1761.wav,A,maj,0.23502463,-1.104367,-0.27735972,-0.38512275,0.12457565,0.050076798,0.37633812,1.652646,2.063575,-0.47819,-0.29910782,-0.1973066
1762.wav,A#,maj,0.093232185,-1.944782,0.83983105,-1.1668999,-0.13247833,-1.1433854,0.48718548,0.63248265,0.91290426,-0.8198728,-0.31793985,2.0293887
1763.wav,B,maj,0.57755506,-0.096447155,0.59271026,-0.61166215,-0.4638159,-0.4637165,0.6469451,0.49845803,0.30430174,0.023779944,1.2606506,-0.8989058
1764.wav,C,maj,1.3774532,-0.48614073,0.48127216,-1.1454048,0.3181657,1.8929694,1.059905,-0.34084707,0.94535553,0.05014421,0.031123826,-0.29957396
1765.wav,C#,maj,1.9658369,-1.464365,0.5345502,-0.10979493,1.7733928,0.33673084,0.5392919,0.9762741,1.7151281,-0.16231553,-0.47018093,0.19089596
1766.wav,D,maj,-0.48607948,-0.029473364,-0.38238633,-0.54517955,0.46538982,0.47577786,-0.8357938,0.6107604,0.6809205,-0.0862221,-0.08376211,0.3673189
1767.wav,E,min,-0.10145812,0.4139787,2.1774235,0.11205506,-0.82270277,-0.48419225,1.2072986,-0.52355075,-0.3300923,0.39363718,-0.0926909,-1.7863463
1768.wav,F,min,1.0598973,-1.394403,0.06102168,0.38369387,-0.62991714,1.5968076,0.47906214,-0.17904405,0.09928408,-0.05604689,0.6623274,0.19903573
1769.wav,F#,min,1.2216568,-1.1953032,-0.7275028,-0.42973,1.0432802,0.9978914,-0.6513117,-0.06723566,1.5541009,0.11976381,0.7861957,-0.6822614
1770.wav,G,min,-0.8995818,1.0757926,-0.2625205,-0.626299,0.1894508,1.5474501,-0.37489983,0.015313812,-0.3694977,-0.23090132,-0.44372627,-0.4179446
1771.wav,G#,min,-0.10522753,0.2915702,-1.0548266,-0.45068634,-0.14436647,-0.0053181797,0.39989632,0.89212453,0.61681736,0.1774388,-0.59967846,0.37005454
1772.wav,A,min,0.044957772,-0.94930893,-0.085507214,-0.43548423,-0.37883767,-0.20362343,0.49951506,1.5559494,1.8144692,-0.5350162,-0.30817512,-0.062609814
1773.wav,A#,min,0.7521877,-2.8008301,1.5506716,-1.5998893,-0.098810576,-2.4345624,1.0840316,0.13276516,1.0478956,-2.21169,-1.2885045,2.8284397
1774.wav,B,min,0.79956174,0.2316903,0.3467123,-0.50529754,-0.41821465,0.04153517,0.4629284,0.5182703,0.22839798,0.12713188,1.3621938,-1.0514114
1775.wav,C,min,1.0176519,-0.255172,0.09367587,-1.4241986,0.4582195,2.0244718,1.0211117,-0.6826295,0.97865725,0.26526016,-0.25960362,-0.016855769
1776.wav,C#,min,2.149727,-1.1535484,0.588839,-0.4072203,2.9720702,0.1129673,0.53461355,0.98299295,2.1319735,-0.5391926,-1.1410531,0.44010204
1777.wav,D,min,0.024810523,-0.10413263,-0.47659767,-0.8057207,0.7564815,0.5797251,-0.7671597,0.76456076,1.0435008,-0.3161469,-0.35674456,0.73869747
1778.wav,D#,min,-0.7070141,0.14209153,-0.50545126,-0.7922925,-0.18801114,-0.4846092,-0.472925,0.05426556,0.2494514,-0.25510335,0.22044143,0.89877313
1779.wav,E,min,-0.21107277,0.72113097,1.964133,-0.221533,-0.6637152,-1.1109278,0.5793805,-0.26659143,0.31979588,-0.5796262,-0.60981727,-0.6608999
1780.wav,A,min,0.13292429,-0.9816638,0.10053107,-0.4052,-0.4368917,-0.22647063,0.5092276,1.5409796,1.8346931,-0.46464044,-0.34863353,0.036469385
1781.wav,A#,min,0.71926165,-2.5688462,1.2763144,-1.427773,-0.10440614,-2.0343444,0.7516574,0.31601834,0.93963015,-1.7058907,-1.0162024,2.5686343
