file_name,root_note,chord_type,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9,encoded_10,encoded_11
0804.wav,A,maj7,-0.33141595,0.38913018,-0.68546444,-0.510416,-0.8166937,-0.7520262,0.24593708,-1.2134713,-0.39807802,0.03239789,0.28063366,-1.8869148
0805.wav,A,maj7/3,0.6774094,0.5673126,-0.18304536,-0.49716473,-0.8229136,0.08875875,-0.349783,-1.0714273,-0.6482268,0.6991061,1.1350974,-0.9436693
0806.wav,A,maj7/5,-0.31212723,0.96108675,-0.1446644,0.3142934,-0.9762199,-0.16695145,-0.67562044,-0.7814105,-0.27718073,0.6167446,1.4025987,-0.5522638
0807.wav,A,maj7/7,0.4083299,-0.39839166,-0.14868522,0.3659209,-0.09427577,-0.2516961,-0.89285946,0.048499748,-0.484747,-0.5601926,0.53120935,-0.69900954
0808.wav,A#,maj7,0.08656145,-0.12238217,-0.3170057,-0.5911349,-0.12331402,0.41065633,0.08311288,-0.8931723,0.5723098,0.82892424,-0.6157088,0.016173027
0809.wav,A#,maj7/3,0.005817145,-0.838499,-0.975094,-1.1132797,-0.38312513,0.84591824,-0.036173254,-0.7917281,0.16562392,0.15883702,-0.1007577,0.9641745
0810.wav,A#,maj7/5,0.93551177,-0.4426313,-0.5717543,-1.6640027,-0.8257617,0.76668894,-0.09521489,-0.88116294,0.19201191,0.4518853,-0.19632594,1.0944984
0811.wav,A#,maj7/7,0.44844747,-0.008592419,-0.41444832,-0.23639955,0.20186283,-0.2246921,-0.0632852,-1.2701697,0.092931874,0.121118456,-0.5207106,-0.97495866
0812.wav,B,maj7,-0.5408293,0.2131345,-0.9545277,-0.4620105,-0.43985397,-0.024458617,-0.23386826,-0.18016858,0.5866081,1.2836653,-0.43080536,0.693002
0813.wav,B,maj7/3,-0.83073556,0.19740628,-2.099454,-0.05999492,-0.4410696,-0.78141564,-0.14186563,-0.5069602,0.15743504,0.36165825,0.0130550265,0.8601249
0814.wav,B,maj7/5,0.32750836,0.62912965,-0.40734118,-0.3251148,-0.10972523,-0.28060895,0.2696045,-0.26768023,-0.7006374,0.4110809,-0.5487875,-0.04832957
0815.wav,B,maj7/7,0.6579774,0.13258123,0.2845866,0.33851355,1.463295,-0.5261113,-0.05124286,-0.17978172,0.34537268,-0.1955337,-1.0794519,-0.5866499
0816.wav,C,min7,1.151678,-0.76794404,0.7642015,0.93550247,0.786539,-0.35790575,0.28659183,0.7727195,0.59072673,1.7067144,-0.26493376,-0.60591906
0817.wav,C,min7/3,0.81990325,-1.0170009,0.388936,0.83040375,0.77551913,-0.14093748,0.040103987,0.32179347,0.67680764,1.3426349,0.057066396,-0.85439676
0818.wav,C,min7/5,0.5730253,-0.9287502,1.0363698,1.0339761,1.6367236,-0.034712896,0.27414978,0.34465715,1.2899072,1.854583,-0.82163656,-1.0005695
0819.wav,C,min7/7,0.633767,-1.2644855,1.7419472,1.2614083,1.2859039,-0.18946578,0.7780924,1.0464894,1.0085597,1.5949515,-1.2905078,-0.89650935
0820.wav,C#,min7,1.7762965,0.1672295,1.0722027,2.562512,2.3592458,-1.3162245,2.4438803,1.683908,-0.32620186,-0.9707562,-0.6903477,0.5456219
0821.wav,C#,min7/3,1.0453451,0.8571285,0.55830395,1.9044969,1.6617568,-1.214243,1.4291537,0.8196741,-0.6857947,-1.246025,-0.54176617,0.1402767
0822.wav,C#,min7/5,1.2593067,0.5373595,0.64536625,1.7898717,1.8654991,-1.0449461,1.4515146,0.9275021,-0.43843007,-0.9286821,-0.74149084,0.1250079
0823.wav,C#,min7/7,1.1025066,0.500467,0.65586406,1.9730376,2.2243419,-1.1275206,1.5886712,0.83715427,-0.077945426,-0.61272836,-0.84546006,-0.10353721
0824.wav,D,min7,1.0402662,-0.817985,0.5729096,-0.01614751,1.121078,0.2510453,0.87453467,-0.43943396,0.39016354,-0.11361026,-0.7744142,0.063156
0825.wav,D,min7/3,0.8772663,-0.79539996,0.49099284,0.8493309,1.33078,-0.20076948,0.28999287,0.29265794,0.2672137,-0.3060583,-0.55459297,-0.79147595
0826.wav,D,min7/5,1.0871555,-0.811257,-0.11653164,-0.18844809,0.0675133,0.22874783,0.69991004,-0.36078164,0.13265742,0.38813984,0.021462142,-0.90571547
0827.wav,D,min7/7,1.6906203,-0.66898364,0.025639474,-0.27087706,0.3693689,0.29607785,1.0031502,-0.6540358,0.20695908,0.4064883,-0.3024167,-0.82567346
0828.wav,D#,min7,0.107549496,-0.07544818,-0.6962194,0.20285901,0.80668485,-0.3775888,0.1399347,-0.17863631,-0.15755732,-0.22109944,-0.81079054,0.81441
0829.wav,D#,min7/3,0.15714322,0.20174488,0.20107716,1.1940962,1.3129914,-0.68698406,0.39125878,0.08257787,-0.14086694,-0.13179263,-1.3937241,0.11309298
0830.wav,D#,min7/5,0.27359658,0.465383,-0.083103925,0.79779583,1.0145494,-0.32834336,0.36898142,-0.15999691,-0.13359337,-0.23212397,-1.4227575,0.270724
0831.wav,D#,min7/7,0.35409272,0.24533242,0.59268427,1.1619263,1.2860963,-0.39751762,0.75960207,0.24689306,-0.30224323,-0.21348503,-1.8464972,0.33101946
0832.wav,E,min7,1.0353085,1.1066281,-0.02468872,0.4650762,1.4725533,-0.5102375,0.7722643,-0.06389913,-0.12285356,0.45089084,-0.47955027,-0.42102695
0833.wav,E,min7/3,1.3987509,0.8916119,0.126059,0.61393154,2.0018237,-0.4561361,0.9251983,0.183693,0.11966923,0.6266186,-0.8286904,0.081011064
0834.wav,E,min7/5,1.4636708,1.3563856,0.30349833,0.862731,2.379486,-0.37969834,1.1671065,0.21816327,0.061297838,0.4494561,-1.2632285,0.2501399
0835.wav,E,min7/7,-0.6723916,0.27501228,-0.28046423,0.8329498,0.9937521,0.15628265,-0.06417805,-0.035471525,-0.08955551,1.1788644,0.40904912,1.2154602
0836.wav,F,min7,1.2423203,-0.6722099,0.4065891,-0.69284767,-0.019983217,-0.37620407,0.26322997,-0.1517123,-0.014195383,-0.66090375,0.28383294,-0.4737211
0837.wav,F,min7/3,1.5280772,-0.5704087,-0.2824407,-0.6246533,-0.0640872,-0.07287061,0.025660738,-0.2286496,0.19930206,-0.3051571,0.12534961,0.30813232
0838.wav,F,min7/5,1.415849,-0.5897116,-0.20737213,-0.27199078,-0.039090596,0.07603736,0.47842067,-0.19941059,0.3510521,0.28459555,0.3003572,-0.3598242
0839.wav,F,min7/7,0.8416202,-0.4071529,-0.009352103,-1.0728583,-0.37608296,0.23136394,-0.25824022,-0.04437482,0.68420297,-0.2697002,-0.44137213,1.0430971
0840.wav,F#,min7,-0.07748799,-0.33000028,-0.068160385,0.8357106,0.030213237,-0.39574033,-0.05433908,0.6515946,-0.8851996,-0.59361625,-0.36863717,-0.50065696
0841.wav,F#,min7/3,0.4245457,0.26860788,0.36632743,1.3962665,0.16900787,-0.7379458,0.70896995,1.4724535,-1.273554,-0.8885147,-0.60574126,-0.2877147
0842.wav,F#,min7/5,-0.32820928,-0.03210952,0.3140602,1.0995675,0.15244278,-0.4732868,0.3935238,0.70867354,-0.95181787,-0.7125135,-0.6841091,-0.2905998
0843.wav,F#,min7/7,0.18997578,0.47798166,0.30487564,-0.16646226,-1.3959173,-0.035048127,-1.0636404,0.1660347,-0.28413266,-0.16748941,0.45427677,0.031304233
0844.wav,G,min7,-0.0019477457,0.18424366,-0.34400645,-0.7251832,-0.49049777,1.7242534,-0.51819193,-0.85160035,0.5016308,1.0948013,0.16757047,1.0412979
0845.wav,G,min7/3,-0.12591521,0.7715513,-0.17880657,-0.4215629,-0.390992,1.7779957,-0.32919526,-0.90436405,0.25268298,0.88671774,0.037519798,1.0562868
0846.wav,G,min7/5,-0.041572213,0.29135022,-0.2997476,-0.6849479,-0.49672836,1.8099064,-0.21118788,-0.9008209,0.21645238,0.7334708,-0.07054551,0.919196
0847.wav,G,min7/7,0.2281548,0.62176263,-0.69242233,-1.7797776,-0.687228,1.9147388,0.14173013,-1.2286321,0.7721048,1.3419737,-0.22975305,0.5893778
0848.wav,G#,min7,1.3778291,-0.15442878,0.32926822,-0.35974044,0.010147467,-0.7621959,0.40929347,0.24141462,0.14420395,-0.94998443,-0.46184215,-0.0052050725
0849.wav,G#,min7/3,1.0156654,0.6366029,0.28814355,-0.09562661,0.35179818,-0.7274737,0.7705103,-0.24091156,0.018018503,0.012086004,-0.7353698,-0.57402205
0850.wav,G#,min7/5,0.18083285,-0.3378777,0.23938102,-0.61715704,-0.33915573,-0.6154096,-0.3015995,0.3138577,-0.042259514,-0.43428707,-0.76419926,0.62017584
0851.wav,G#,min7/7,0.24503253,0.13068515,0.22371633,-0.65230334,-1.161628,-0.4221933,-0.14551808,0.009999517,0.14786474,-0.044771366,-0.6669935,0.4996113
0852.wav,A,min7,0.6222256,-0.45411438,0.0054477006,-0.03355868,-0.11434297,-0.089896925,0.33132148,0.26025173,0.09149247,0.7361196,0.3793072,-1.2955716
0853.wav,A,min7/3,0.82122135,-0.48262638,0.028004989,0.06377837,-0.24541737,-0.15520509,0.7250139,0.14432397,0.10001323,0.7547323,0.09538452,-1.41084
0854.wav,A,min7/5,-1.2910529,0.7222759,0.6449026,0.17305595,-1.0867411,0.26353663,-1.353774,0.010130737,1.010018,1.4638704,0.7414937,-0.114402756
0855.wav,A,min7/7,-0.80295134,0.94507426,0.62580115,-0.05059156,-1.0176952,0.17091022,-0.60407126,-0.33866933,0.7137329,1.0941124,0.11376962,-0.14089626
0856.wav,A#,min7,0.3148983,-0.23931238,0.3582399,0.27025294,-0.19163662,0.6497563,-0.03185785,-0.2766274,-0.77093774,-0.65297353,-0.33732957,-0.2361159
0857.wav,A#,min7/3,0.4159338,-0.16376936,-0.061999634,0.3518576,-0.22198702,0.5108504,-0.06605317,-0.45648324,-0.35253274,-0.69799805,-0.32373935,-0.63375646
0858.wav,A#,min7/5,1.7406001,-0.32704467,0.41335607,-1.3781097,-0.7000207,0.54906183,-0.18708514,-1.3899438,-0.3883235,0.07038849,-0.25389966,0.4310026
0859.wav,A#,min7/7,0.90823436,-0.04099583,-0.113113105,-0.91194814,-0.5441733,0.18365411,0.04824999,-1.5315126,-0.4336195,-0.006487541,-0.2028592,-0.9729942
0860.wav,B,min7,2.785835,-0.8183748,1.492429,1.4555727,0.45573986,-1.677229,1.124165,1.0828379,0.78055865,-3.0551624,-2.165693,0.41389146
0861.wav,B,min7/3,1.1865215,-0.1019016,2.2871532,0.1151181,0.12095341,-0.25922656,0.31529403,0.6572946,-0.6868045,-1.8974622,-1.8879477,0.33460292
0862.wav,B,min7/5,-0.05793862,-0.02751007,0.66777855,-0.6237568,-0.6277364,-0.76053715,0.13143907,0.34839323,-0.11455448,-0.6268835,-0.9879739,0.069226764
0863.wav,B,min7/7,0.20842391,-0.14415812,1.2183602,-0.80479103,-0.41918957,-0.51916933,-0.062150612,0.28140417,-0.42014503,-0.7164296,-1.142341,-0.10283036
0864.wav,C,min7,0.28087002,-1.4302331,1.6427507,1.3168936,1.3451622,-0.04260893,1.0124768,0.7749874,0.79967403,1.4846989,-1.1089844,-1.3024418
0865.wav,C,min7/3,-0.22236161,-0.45719784,0.68833524,0.16997415,0.16982333,0.17616116,-0.73744845,0.068573855,0.78578264,0.671558,-0.44939077,-0.17786905
0866.wav,C,min7/5,-1.0291809,0.49420962,0.6341372,-0.025964662,-0.8695425,0.015390381,-0.8349129,-0.24741815,1.0227281,1.1319091,0.040362224,-0.0040427744
0867.wav,C,min7/7,-0.1717697,-0.6147341,0.51979166,-0.24169503,-0.8973231,-0.2015114,-0.19667585,0.00092019467,0.25138026,0.7615799,-0.046333894,-0.58590215
0868.wav,C#,min7,-0.035282508,-0.18989941,0.41551802,1.3728395,0.90162146,-0.9249403,0.49659216,0.12776081,-0.0717396,-0.22270852,0.06875576,-0.11217906
0869.wav,C#,min7/3,-0.69111097,-0.18299308,-0.15365964,0.5140866,-0.3258326,-0.6778756,-0.88804114,-0.17151125,0.35216492,0.3012479,1.1632512,-0.61128676
0870.wav,C#,min7/5,0.015759364,0.88304,0.7105028,-0.13369255,-0.6043137,-0.6548459,-0.5873615,-0.7504687,-0.37324446,-0.13740656,0.96085775,-1.1291476
0871.wav,C#,min7/7,1.1284101,0.27932173,-0.17101356,-0.59302074,-0.45073563,-0.06516121,-0.3304397,-0.8794897,-0.9171422,0.4870117,1.0393839,-0.9110022
0872.wav,D,min7,0.42571986,-0.6710599,-0.63863474,-1.0766834,-0.46430498,0.77347815,0.6483243,-1.1431693,0.11333914,-0.3478654,-0.4228237,-0.47894838
0873.wav,D,min7/3,0.6510141,-0.73425776,-0.9180959,-1.6219845,-1.4782373,0.9470839,0.8013421,-0.45465434,0.4860251,-0.005250506,-0.544,0.1709263
0874.wav,D,min7/5,0.3103498,0.21471685,-0.44867802,-0.8834003,-0.76305485,-0.33291346,0.53363955,-1.2506756,-0.46100098,-0.07007996,-0.22689584,-1.4243376
0875.wav,D,min7/7,0.93569267,0.13502839,-0.1958026,-0.8211246,0.8278121,0.016931474,0.3679018,-0.42502478,-0.05246161,0.21163338,-0.2857329,0.20238376
0876.wav,D#,min7,-0.19579498,0.11539606,-1.3643868,-0.54144126,0.028169498,-0.09998235,0.24120261,-0.04604415,0.23123787,0.32515723,-1.0612527,0.9860673
0877.wav,D#,min7/3,0.7953299,0.24298212,-0.31122062,-0.044638768,-0.4570176,-0.5294198,0.28744143,0.5178583,0.1899233,0.05597616,-1.3083073,0.40716586
0878.wav,D#,min7/5,0.5674794,-0.23269343,-0.1410563,0.1533214,0.4476421,-0.1309777,-0.2923873,-0.6769944,0.4086066,0.5678367,-0.7721851,-0.5519801
0879.wav,D#,min7/7,1.1041783,0.29603156,-0.8290108,0.31706637,0.26389086,-0.37562537,0.048419498,0.44675252,-0.6468419,0.33174035,-0.024226531,0.87753844
0880.wav,E,min7,-1.589969,0.34169868,-0.9239473,0.60767615,-0.16373591,0.54686874,-1.3531082,-0.2665517,0.4523704,1.9344355,1.3841863,1.7247651
0881.wav,E,min7/3,-0.023882464,1.0996431,0.79287136,0.17386854,0.07486357,0.89625424,-0.10509707,-0.34466776,0.12057575,0.82935834,-0.19650613,0.43295118
0882.wav,E,min7/5,-0.03281434,0.5388086,0.5241342,-0.02717562,0.69435203,0.57369626,-0.30559498,-0.29788467,-0.08616858,0.69024,-0.044310354,0.36993924
0883.wav,E,min7/7,-0.17180933,0.5421364,0.2681155,0.05245151,0.4587388,0.62468964,-0.5696528,-0.45547053,-0.12276761,0.7139442,0.5140506,0.9494314
0884.wav,F,min7,0.17520796,-0.0038561001,0.38143468,-0.9272701,-0.8694873,0.14793031,-0.504284,-0.023929328,0.7663515,-0.05194018,-0.00697954,1.0313566
0885.wav,F,min7/3,-0.58400184,0.18403569,0.4664295,-0.43837303,-0.5476854,-0.06388369,-0.5797123,-0.12179321,0.687259,0.28081617,0.27708074,0.4310511
0886.wav,F,min7/5,-0.522071,-0.07539482,-1.3642015,0.18049733,-0.41393846,-0.98177177,-0.11649419,-0.009765323,0.32472014,0.76352483,0.5073768,0.4478117
0887.wav,F,min7/7,-0.11212869,-0.21043423,-1.9871662,-0.60123676,-0.37202895,-0.4957356,0.12836383,0.07268511,0.5578953,0.32004046,0.22716114,1.1695852
0888.wav,F#,min7,0.2726407,0.6292543,-0.21347547,-0.67155665,-1.1028594,-0.5003226,0.32400596,-0.4985701,-0.65811175,-0.1747303,-0.3586448,-1.1257803
0889.wav,F#,min7/3,0.14066559,0.5676886,-0.41201133,-0.82632154,-0.96609306,-0.38134336,0.10876163,-0.9528398,-0.73211557,0.087409474,0.05088961,-1.5190346
0890.wav,F#,min7/5,0.52296716,0.8803795,-0.46872622,-0.06794393,-1.1349523,-0.023769334,-0.59298617,-0.39621225,-0.49889827,0.5902266,0.99896896,-0.29129392
0891.wav,F#,min7/7,-1.0174265,1.1865163,-0.6516997,0.56329674,-1.3795893,-0.034757674,-0.6269686,0.22420302,0.26189494,1.3449464,1.1135687,0.64112437
0892.wav,G,min7,-0.24550469,1.0314327,0.49170676,-0.18471007,0.017879352,0.6565225,-0.24206503,-0.33130047,0.40681845,1.3285831,-0.35704502,0.27048004
0893.wav,G,min7/3,0.11889997,0.31659678,0.19267103,-0.24591579,0.05330853,0.4964136,0.15025914,-0.44188118,0.46304464,0.9886906,-0.7427691,-0.29512945
0894.wav,G,min7/5,0.04958844,0.25068793,0.8022052,-0.069006935,0.2525859,1.0312563,-1.1056222,-0.4437432,0.06426058,0.66491884,0.63712645,0.89459467
0895.wav,G,min7/7,-0.26779366,0.38396767,0.5594211,-0.15104331,-0.49806786,0.6258232,-1.296666,-0.37419873,0.5164658,1.1680996,0.8398745,1.1260984
0896.wav,G#,min7,-1.040079,0.181974,0.38689584,0.18822609,-1.2322471,-0.61181325,-0.48191887,-0.13083749,0.5718145,0.079574175,-0.05050713,0.1645787
0897.wav,G#,min7/3,-0.4539848,-0.019694366,-0.6303693,-0.47498077,-0.7339527,-0.20472051,-0.6162846,-0.0090685,0.49887872,0.410243,-0.2757171,0.81696975
0898.wav,G#,min7/5,-0.6836793,-0.102979384,-1.3198719,-0.16316028,-0.6143131,-0.82276887,-0.31934255,0.0029516402,0.625651,-0.12041245,-0.052079663,1.2548693
0899.wav,G#,min7/7,0.5154293,0.49145013,0.07536082,-0.4291988,-0.6423332,0.07352115,0.34422934,-0.14083494,-0.47507977,0.08634364,-0.54428005,-0.050377704
0900.wav,A,min7,-0.27962977,0.67494947,-0.5512214,-0.39563578,-0.65482205,-0.7903142,0.5237523,-0.96379817,-0.3104425,0.25344667,-0.24560058,-1.9400911
0901.wav,A,min7/3,-1.2336456,1.2235507,0.33035517,-0.3169797,-0.747862,0.26896077,-1.0566717,-0.13853021,0.8646184,1.4443923,0.5866662,-0.066081144
0902.wav,A,min7/5,-1.1531034,1.3840147,-0.051419526,0.3568514,-1.0063357,0.27277195,-0.84013426,-0.16559903,0.4622482,1.5049397,1.1089151,-0.08738223
0903.wav,A,min7/7,0.50251555,0.6728919,0.6689686,0.06051229,-0.6066134,0.26433003,-0.004596755,0.37573987,-0.34398443,-0.0757078,-0.20675609,-0.24394262
0904.wav,A#,min7,1.209119,-0.05913063,0.003763944,-1.0589218,-0.27854782,0.5164949,0.14442496,-1.1630607,-0.3222707,0.7703372,-0.24853423,-0.2753635
0905.wav,A#,min7/3,1.7281351,0.3122407,0.33288842,-0.76354784,-0.97966224,-0.21023774,-0.109531984,-0.6061533,-0.7406346,-0.56040466,0.11792955,-0.5856358
0906.wav,A#,min7/5,1.5794581,-0.2813915,0.12135154,-1.3047657,-0.9166638,0.5179996,-0.39769065,-0.7626879,-0.32647938,0.07698488,-0.15628928,1.2863703
0907.wav,A#,min7/7,-0.32416034,0.1389142,-0.2742375,-0.12935041,-0.47590435,-0.50457084,-0.42987674,-0.5220515,0.06631386,-0.15436065,-0.028112143,-1.0418198
0908.wav,B,min7,0.12347002,-0.07678472,0.5546858,-0.44837683,0.007980123,-0.106857166,-0.23931153,-0.42763576,-0.4663927,-0.14477688,-1.2442399,-0.14814103
0909.wav,B,min7/3,0.018108666,0.08042937,-0.0018649995,-0.3867684,-0.09268342,-0.03550321,-0.07167111,-0.38424128,-0.224793,-0.19103777,-1.1550559,0.52273744
0910.wav,B,min7/5,1.058957,0.7493882,0.62281966,-0.11445649,0.41181833,-0.21864165,0.2036919,0.017717917,-0.405518,-0.09623901,-1.2248753,-0.062815346
0911.wav,B,min7/7,0.29117364,0.13207966,0.17118071,0.8622225,1.6340777,-0.69944674,-0.026431128,0.21912174,0.3863657,-0.40178353,-1.2727838,-0.7827785
0912.wav,C,5,0.54926264,-0.93738645,1.7903414,1.7024374,1.6573031,-0.64316815,1.7221843,1.370913,1.0993088,2.4184468,-1.3817679,-1.1006966
0913.wav,C,5/5,1.1058121,-0.87820077,2.1012604,2.2929559,1.7460864,-1.2100171,2.2290525,1.3023422,0.81011623,1.4413534,-1.3104548,-0.8539816
0914.wav,C#,5,0.12061952,-0.2285577,0.88625914,1.9024379,0.6734991,-0.66065764,1.9387124,0.8599836,0.22252044,-0.5967931,-0.24629441,-0.49507806
0915.wav,C#,5/5,-0.25389147,-0.01786182,1.2429969,2.1302671,0.58796823,-0.59821516,1.714062,0.7953631,0.064730704,-0.91362774,-0.36968312,-0.46964803
0916.wav,D,5,-0.18264438,-0.5493826,0.46918857,-0.31446284,-0.28205633,-0.10357976,0.98323476,-0.70357627,0.90113777,0.018568166,-0.8279414,0.13081768
0917.wav,D,5/5,-0.43310654,-0.32010496,0.0076602697,0.312809,0.08185409,-0.502508,0.24133013,-0.72004837,0.1930191,-0.64706445,-1.1429228,-0.6809887
0918.wav,D#,5,-1.7735659,-0.10578997,-1.6702785,-0.43644232,0.13586429,-0.56813115,-0.025748089,-0.42761046,1.2938983,0.7803303,-0.21378149,0.5498126
0919.wav,D#,5/5,-1.2918146,-0.14965108,-1.4577224,-0.08914028,0.12062667,-0.5121104,0.048167333,-0.49922875,1.1114626,0.685482,-0.35351175,0.02047006
0920.wav,E,5,-1.2690173,-0.45384252,-1.1894212,3.0994635,1.6187396,-2.2320523,1.147808,2.6198993,1.7351776,1.4223242,0.14039776,0.10327675
0921.wav,E,5/5,-0.7455202,0.19911996,-0.8303626,1.9183431,1.3392469,-1.7495378,1.2738196,2.1142893,1.6858406,1.6435055,-0.27789122,-0.46168184
0922.wav,F,5,2.0664494,-0.42826837,0.22433421,0.92622,0.76592696,-0.81936216,1.6498152,0.28013355,0.39188045,0.22995222,-0.5410678,-0.73639643
0923.wav,F,5/5,2.2088304,-0.78805226,0.007151231,0.8739005,-0.24687003,-0.43131724,1.9674026,1.0615319,1.1489458,0.42065716,-1.256757,-0.06302137
0924.wav,F#,5,1.0925412,0.7149988,2.9109416,2.6277962,0.66993666,-1.0236369,2.062073,2.3963003,-0.372788,-1.1295406,-1.8452736,1.2985436
0925.wav,F#,5/5,1.7807904,0.32265067,2.9856482,2.9122553,0.19950967,-1.2022343,2.3172784,3.4835844,0.064351514,-1.7191906,-3.064587,2.0917778
0926.wav,G,5,-0.74933344,0.8828587,2.8098595,2.0755439,2.042056,0.4820218,2.0832434,1.2100015,1.7045354,0.7889263,-1.3279189,2.0549002
0927.wav,G,5/5,-0.9444324,1.1454626,3.4128985,1.8682508,1.8424575,0.5052984,2.3619397,1.0932999,2.0178998,1.2112657,-1.4365089,2.3308525
0928.wav,G#,5,-0.38684726,-1.0828652,1.0156677,-0.2542082,-1.1061999,0.14331625,-0.14540313,0.31784734,1.0251845,-0.010100596,0.25474295,0.41991118
0929.wav,G#,5/5,-0.35068035,-0.99208444,0.9660712,-0.1623679,-1.0477587,0.29652315,-0.41831422,0.39346263,0.8924295,0.46189183,0.43927154,0.72484195
0930.wav,A,5,-1.8089827,0.7413532,-0.43317407,0.28505838,-1.2796012,-0.7020593,-0.60048026,-0.40903792,0.9240834,0.6344447,0.88213253,-0.7028556
0931.wav,A,5/5,-1.6090697,0.6188142,-0.24172446,0.28332126,-1.3626717,-0.7547575,-0.7464897,-0.35712972,0.8779163,0.41636038,0.98245966,-0.67662585
0932.wav,A#,5,0.9315831,-0.3437346,-0.6640481,-1.7556627,-1.1737978,1.0688978,0.09700277,-1.2043012,0.20997952,0.6366943,-0.01775603,1.027571
0933.wav,A#,5/5,0.65773964,0.24949121,-1.5904093,-1.8616341,-0.69697964,0.98615235,0.38383204,-1.102143,0.6562981,1.0954541,-0.14476086,1.3367476
0934.wav,B,5,3.8739173,-3.470003,1.3766737,3.540977,-1.1869018,-4.1225324,2.007985,3.541086,2.3552654,-3.99308,-2.5548203,1.340905
0935.wav,B,5/5,0.90590924,0.46723837,0.25308108,0.011060581,-0.62809,-0.8456762,0.71052253,0.699534,0.18462889,-0.4072708,-1.5765357,0.28083125
0936.wav,C,5,1.0980868,-0.61106914,2.6610034,2.4431512,1.7309537,-1.1635343,2.4395473,2.062785,0.7945757,1.2656039,-1.7568477,-0.6701439
0937.wav,C,5/5,0.6077801,0.74283284,1.690815,1.1934825,0.38761973,-0.70302075,1.2022952,1.2515951,-0.32056385,0.048432358,-1.2419378,-0.7546367
0938.wav,C#,5,0.021430299,-0.5146808,1.6082673,1.8416207,0.77675056,-0.60385185,1.9389006,1.1051556,0.21870495,-0.60591114,-0.3310432,-0.07563523
0939.wav,C#,5/5,-0.56796515,-0.124992885,1.3279898,1.0465133,-1.2092758,-0.21110271,0.5622577,0.093095645,0.056112036,-0.50000334,0.69790006,-1.4030857
0940.wav,D,5,0.2456864,-0.51037174,1.1575441,0.3543724,0.19715421,-0.55500567,0.9901708,-0.75076425,0.4109962,-0.72734165,-1.1686431,-0.8730762
0941.wav,D,5/5,-0.5449582,-0.40160772,-0.11998136,-0.37146187,-1.2512442,-0.81535345,0.851737,-0.7226597,0.21682584,-0.40598607,-0.5417212,-1.4521247
0942.wav,D#,5,-2.030503,-0.30449897,-1.5039866,-0.2325681,0.08195998,-1.2721694,0.14670359,-0.10274319,1.2651747,-0.12048554,-0.76526237,0.20431075
0943.wav,D#,5/5,-0.35428226,-0.26480663,-0.67646855,-0.14104085,-0.018063024,-0.22547661,-0.41153008,-1.1062615,0.2139713,0.43039894,-0.38200322,0.07484216
0944.wav,E,5,-2.2649481,-0.06347924,-1.1322408,0.800224,-0.3913942,-0.5383949,-0.7616004,0.0966406,1.2387612,1.4264958,0.8107799,0.31043747
0945.wav,E,5/5,-1.2408496,0.76897466,-0.5341095,-0.60119957,-0.5658419,0.4024492,-0.5402026,-0.55102384,0.85596514,2.0306141,0.6206752,0.372094
0946.wav,F,5,1.0619558,-0.44372314,-1.5372994,-0.85313284,-1.2128837,0.050526246,0.80317837,0.19163506,1.0280535,-0.056397013,-0.090057686,0.9208052
0947.wav,F,5/5,1.5019714,-0.039978303,-0.48006493,-0.7982268,-0.6953884,-0.23530512,0.13225596,-0.69140786,-0.095680654,0.06102211,0.1909118,0.6055752
0948.wav,F#,5,1.1824065,0.4105374,0.26363462,0.20786959,-0.72625875,-0.78652227,0.8063651,1.1881061,0.1053268,-0.45891714,-1.5433806,0.65449154
0949.wav,F#,5/5,1.9387302,-1.095014,0.31645,1.051945,-0.0915492,-1.726832,0.8758518,1.3075917,0.38157326,-0.94680357,-1.4404753,0.083924524
0950.wav,G,5,0.9539795,1.239912,1.8583295,1.228898,0.43251258,0.9644777,1.1796914,0.9532499,0.8364369,-0.17988572,-1.4678024,0.91986084
0951.wav,G,5/5,0.42844296,0.3151973,1.8628981,0.32872242,0.54244065,0.49795622,0.70929307,0.7002137,0.06499979,0.17515737,-0.6950871,1.0968125
0952.wav,G#,5,-1.574245,-0.31399006,1.4802182,0.9069957,-1.6317153,-0.14700504,0.18344657,0.06550146,0.5724762,0.43028814,0.72516847,-0.3589336
0953.wav,G#,5/5,-1.7096534,-0.28554454,-1.4913867,-0.4342317,-0.54189146,-0.44957584,0.1051036,-0.3020033,1.4947605,0.51739365,0.04051867,0.89964044
0954.wav,A,5,0.080523,-0.7477549,0.38913238,0.93177503,-1.4150012,-1.502364,0.54506844,0.5872177,0.31021845,-0.4646051,-0.01989445,-0.2515945
0955.wav,A,5/5,-2.0735989,1.0233676,-0.7062763,0.31759745,-1.414467,-0.24077216,-0.44205773,-0.44605872,0.9759306,1.6287812,1.2139488,-0.18529487
0956.wav,A#,5,0.5156296,0.13741973,-0.7827135,-1.1331515,-0.40531528,0.5692578,0.25959164,-1.0924104,-0.2961663,0.9120561,-0.44443613,0.04807549
0957.wav,A#,5/5,0.8717537,-0.18339247,-1.0220904,-1.6780059,-1.1927476,0.7850394,-0.39323163,-0.73374027,0.92981476,0.90569615,0.023451656,2.7030287
